,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y
37714,38,services,single,high.school,no,yes,no,cellular,aug,thu,83,5,0,nonexistent,no
37715,74,retired,married,basic.9y,no,no,no,cellular,aug,thu,188,2,1,failure,no
37716,71,retired,single,university.degree,no,yes,no,cellular,aug,thu,217,1,2,failure,yes
37717,29,admin.,married,university.degree,no,yes,no,cellular,aug,thu,69,1,1,failure,no
37718,29,admin.,married,university.degree,no,no,no,cellular,aug,thu,131,1,0,nonexistent,no
37719,24,admin.,single,university.degree,no,no,no,cellular,aug,thu,147,1,1,failure,no
37720,24,admin.,single,university.degree,no,yes,no,cellular,aug,thu,158,1,0,nonexistent,yes
37721,45,self-employed,married,university.degree,no,no,yes,cellular,aug,thu,157,1,0,nonexistent,no
37722,26,admin.,single,university.degree,no,no,no,cellular,aug,thu,99,1,1,failure,no
37723,25,student,single,university.degree,no,no,no,cellular,aug,thu,184,1,0,nonexistent,yes
37724,38,admin.,divorced,professional.course,no,no,no,cellular,aug,thu,201,2,0,nonexistent,no
37725,28,technician,single,professional.course,no,yes,no,cellular,aug,thu,64,1,0,nonexistent,no
37726,28,technician,single,professional.course,no,yes,no,cellular,aug,thu,63,2,1,success,yes
37727,28,technician,single,professional.course,no,yes,no,cellular,aug,thu,78,3,0,nonexistent,yes
37728,25,student,single,university.degree,no,no,no,cellular,aug,thu,75,1,0,nonexistent,no
37729,34,technician,single,unknown,no,yes,no,cellular,aug,thu,320,2,1,success,yes
37730,51,management,married,high.school,no,yes,yes,cellular,aug,fri,228,4,0,nonexistent,yes
37731,53,admin.,married,university.degree,no,no,no,cellular,aug,fri,139,1,0,nonexistent,no
37732,64,retired,married,unknown,no,yes,yes,cellular,aug,fri,89,1,1,failure,no
37733,64,retired,married,university.degree,no,no,no,cellular,aug,fri,102,1,1,failure,no
37734,64,retired,married,university.degree,no,yes,yes,cellular,aug,fri,146,1,1,failure,no
37735,76,retired,married,basic.4y,no,yes,no,cellular,aug,fri,406,1,0,nonexistent,no
37736,76,retired,married,basic.4y,no,no,no,cellular,aug,fri,61,1,1,failure,no
37737,61,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,374,1,0,nonexistent,yes
37738,61,retired,married,basic.4y,no,yes,no,cellular,aug,fri,168,1,1,success,yes
37739,61,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,69,1,1,failure,no
37740,58,retired,married,university.degree,no,yes,no,cellular,aug,fri,92,1,0,nonexistent,no
37741,36,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,96,1,1,failure,no
37742,62,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,64,1,0,nonexistent,no
37743,87,retired,divorced,basic.4y,no,no,no,cellular,aug,fri,273,1,0,nonexistent,yes
37744,39,student,single,unknown,no,yes,no,telephone,aug,fri,104,2,0,nonexistent,no
37745,54,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,204,1,1,failure,yes
37746,54,technician,divorced,university.degree,no,no,no,cellular,aug,fri,90,1,1,failure,no
37747,24,student,single,high.school,no,yes,no,cellular,aug,fri,200,1,4,failure,no
37748,24,student,single,high.school,no,yes,no,cellular,aug,fri,53,1,0,nonexistent,no
37749,24,student,single,high.school,no,yes,yes,cellular,aug,fri,44,1,1,failure,no
37750,24,student,single,high.school,no,yes,yes,cellular,aug,fri,298,1,0,nonexistent,no
37751,24,student,single,high.school,no,no,no,cellular,aug,fri,276,1,0,nonexistent,yes
37752,34,unemployed,single,professional.course,no,no,no,cellular,aug,fri,531,2,1,success,yes
37753,54,admin.,married,university.degree,no,yes,no,cellular,aug,fri,91,2,1,success,yes
37754,55,management,married,university.degree,no,no,no,cellular,aug,fri,72,1,1,failure,no
37755,62,admin.,married,university.degree,no,yes,no,cellular,aug,fri,116,1,0,nonexistent,yes
37756,79,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,126,1,2,success,yes
37757,30,blue-collar,married,high.school,no,yes,no,cellular,aug,fri,252,1,0,nonexistent,yes
37758,36,admin.,single,high.school,no,yes,no,cellular,aug,fri,159,1,2,success,yes
37759,64,retired,married,unknown,no,yes,no,cellular,aug,fri,171,3,1,failure,no
37760,39,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,343,2,1,success,yes
37761,35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,419,5,2,success,no
37762,64,retired,married,unknown,no,no,no,cellular,aug,fri,252,4,0,nonexistent,yes
37763,24,student,single,unknown,no,yes,yes,cellular,aug,fri,744,1,2,success,yes
37764,24,student,single,unknown,no,yes,no,cellular,aug,fri,438,1,1,success,yes
37765,70,retired,married,university.degree,no,yes,no,cellular,aug,mon,73,3,1,failure,no
37766,34,admin.,married,university.degree,no,no,no,cellular,aug,mon,62,2,0,nonexistent,no
37767,54,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,323,2,0,nonexistent,no
37768,34,admin.,married,university.degree,no,yes,no,cellular,aug,mon,227,2,0,nonexistent,no
37769,74,retired,married,basic.4y,unknown,yes,no,cellular,aug,mon,467,2,1,success,yes
37770,47,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,232,2,0,nonexistent,yes
37771,38,unemployed,single,high.school,no,yes,no,cellular,aug,mon,712,2,0,nonexistent,yes
37772,66,retired,married,university.degree,no,no,yes,cellular,aug,mon,315,1,0,nonexistent,no
37773,69,housemaid,married,basic.4y,no,no,no,telephone,aug,mon,420,4,0,nonexistent,no
37774,58,retired,married,university.degree,no,yes,no,telephone,aug,mon,100,1,0,nonexistent,no
37775,88,retired,married,university.degree,no,yes,no,cellular,aug,mon,401,1,0,nonexistent,no
37776,40,admin.,married,university.degree,no,yes,no,cellular,aug,mon,55,1,2,failure,no
37777,57,retired,married,university.degree,no,yes,no,cellular,aug,mon,349,1,0,nonexistent,no
37778,47,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,143,2,0,nonexistent,no
37779,64,retired,married,basic.9y,no,yes,no,cellular,aug,mon,79,2,1,success,no
37780,57,retired,married,university.degree,no,no,no,cellular,aug,mon,497,2,1,failure,no
37781,49,technician,divorced,high.school,no,no,no,cellular,aug,tue,109,2,0,nonexistent,no
37782,25,admin.,single,university.degree,no,no,no,telephone,aug,tue,103,3,0,nonexistent,no
37783,66,retired,married,basic.4y,unknown,yes,no,cellular,aug,tue,142,2,0,nonexistent,yes
37784,81,retired,married,high.school,no,no,no,cellular,aug,tue,50,3,0,nonexistent,no
37785,44,technician,divorced,high.school,no,no,no,cellular,aug,tue,188,3,0,nonexistent,no
37786,43,services,married,high.school,no,no,yes,cellular,aug,tue,79,2,2,success,no
37787,38,student,single,unknown,no,yes,yes,cellular,aug,tue,158,2,0,nonexistent,no
37788,63,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,511,1,1,failure,yes
37789,51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,192,1,1,success,yes
37790,58,retired,married,high.school,no,no,no,cellular,aug,tue,585,4,0,nonexistent,no
37791,51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,133,1,1,failure,no
37792,51,admin.,divorced,high.school,no,no,no,cellular,aug,tue,83,1,2,failure,no
37793,54,technician,married,professional.course,no,yes,no,cellular,aug,tue,41,2,0,nonexistent,no
37794,63,technician,married,unknown,no,yes,no,cellular,aug,tue,173,1,0,nonexistent,no
37795,63,technician,married,unknown,no,yes,no,cellular,aug,tue,279,1,1,failure,no
37796,63,technician,married,unknown,no,no,no,cellular,aug,tue,47,1,1,failure,no
37797,64,unknown,married,unknown,no,no,no,cellular,aug,tue,275,1,0,nonexistent,no
37798,58,retired,married,high.school,no,no,no,cellular,aug,tue,130,2,0,nonexistent,yes
37799,54,retired,married,professional.course,unknown,no,no,cellular,aug,tue,76,1,0,nonexistent,no
37800,63,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,479,1,0,nonexistent,yes
37801,54,retired,married,professional.course,unknown,no,no,cellular,aug,tue,95,2,0,nonexistent,yes
37802,60,housemaid,divorced,professional.course,no,yes,no,cellular,aug,tue,186,3,1,failure,no
37803,62,retired,married,professional.course,no,yes,no,cellular,aug,tue,531,3,1,success,yes
37804,58,retired,married,high.school,no,no,no,cellular,aug,tue,360,5,0,nonexistent,no
37805,58,retired,married,high.school,no,yes,no,cellular,aug,tue,242,6,1,success,yes
37806,53,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,159,2,1,success,no
37807,56,services,single,high.school,no,no,yes,cellular,aug,tue,555,3,0,nonexistent,yes
37808,43,admin.,married,high.school,no,yes,no,cellular,aug,tue,291,2,2,success,yes
37809,43,admin.,married,university.degree,no,no,yes,cellular,aug,tue,161,3,1,success,no
37810,67,retired,divorced,university.degree,no,yes,no,cellular,aug,wed,89,5,1,failure,no
37811,27,admin.,single,high.school,no,no,no,telephone,aug,wed,415,3,0,nonexistent,yes
37812,49,entrepreneur,single,university.degree,no,yes,no,cellular,aug,wed,78,6,1,success,no
37813,42,retired,divorced,illiterate,no,no,no,telephone,aug,wed,128,3,0,nonexistent,yes
37814,59,technician,married,professional.course,no,yes,no,telephone,aug,wed,240,3,1,failure,no
37815,57,retired,married,university.degree,no,yes,no,cellular,aug,wed,187,1,1,failure,no
37816,59,technician,married,professional.course,no,yes,no,cellular,aug,wed,210,4,0,nonexistent,yes
37817,28,admin.,married,university.degree,no,yes,no,cellular,aug,wed,75,1,1,failure,no
37818,80,retired,married,basic.4y,no,yes,no,cellular,aug,wed,323,1,0,nonexistent,yes
37819,80,retired,married,basic.4y,no,yes,no,cellular,aug,wed,76,1,2,success,no
37820,78,retired,married,basic.4y,no,no,yes,cellular,aug,wed,103,1,0,nonexistent,no
37821,56,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,359,3,0,nonexistent,no
37822,42,retired,divorced,illiterate,no,no,no,cellular,aug,wed,146,4,0,nonexistent,no
37823,28,student,single,unknown,no,no,no,cellular,aug,thu,700,4,1,failure,yes
37824,24,self-employed,single,university.degree,no,no,no,cellular,aug,thu,64,3,0,nonexistent,no
37825,71,retired,married,university.degree,no,no,no,cellular,aug,thu,148,1,0,nonexistent,no
37826,71,retired,married,university.degree,no,yes,no,cellular,aug,thu,1112,1,0,nonexistent,no
37827,59,admin.,single,university.degree,no,no,no,cellular,aug,thu,259,3,1,success,yes
37828,46,housemaid,married,basic.4y,no,unknown,unknown,cellular,aug,thu,154,2,0,nonexistent,no
37829,51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,212,1,0,nonexistent,yes
37830,46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,445,3,0,nonexistent,yes
37831,50,admin.,married,university.degree,no,no,yes,cellular,aug,thu,460,1,2,failure,yes
37832,46,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,148,2,0,nonexistent,no
37833,58,retired,divorced,high.school,no,no,no,cellular,aug,thu,398,2,1,failure,yes
37834,31,admin.,single,university.degree,no,no,no,cellular,aug,thu,81,1,1,success,yes
37835,42,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,294,1,0,nonexistent,no
37836,31,admin.,single,university.degree,no,yes,no,cellular,aug,fri,118,2,0,nonexistent,no
37837,36,housemaid,single,university.degree,no,unknown,unknown,cellular,aug,fri,119,2,1,success,no
37838,59,retired,married,unknown,no,no,no,cellular,aug,fri,109,2,0,nonexistent,no
37839,48,management,married,university.degree,unknown,yes,no,cellular,aug,fri,207,3,1,failure,no
37840,45,services,married,high.school,no,yes,no,cellular,aug,fri,67,3,1,failure,no
37841,28,student,single,unknown,no,yes,no,telephone,aug,fri,268,3,0,nonexistent,no
37842,27,student,single,university.degree,no,yes,no,cellular,aug,fri,630,2,0,nonexistent,no
37843,25,student,single,unknown,unknown,yes,no,cellular,aug,fri,50,1,0,nonexistent,no
37844,25,student,single,unknown,unknown,no,no,cellular,aug,fri,248,1,0,nonexistent,no
37845,25,student,single,unknown,unknown,yes,no,cellular,aug,fri,121,1,2,failure,no
37846,25,student,single,unknown,unknown,yes,no,cellular,aug,fri,90,1,2,failure,no
37847,25,student,single,unknown,unknown,yes,no,cellular,aug,fri,81,1,1,failure,no
37848,24,student,single,high.school,no,no,no,cellular,aug,fri,65,1,2,failure,no
37849,24,student,single,high.school,no,yes,no,telephone,aug,fri,359,1,0,nonexistent,no
37850,33,admin.,married,high.school,no,no,no,cellular,aug,fri,207,3,1,success,yes
37851,43,technician,single,professional.course,no,no,no,cellular,aug,fri,255,1,0,nonexistent,no
37852,26,student,single,high.school,no,no,no,cellular,aug,fri,133,1,0,nonexistent,no
37853,55,entrepreneur,divorced,basic.9y,no,yes,no,cellular,aug,fri,622,1,0,nonexistent,yes
37854,26,student,single,university.degree,no,no,yes,cellular,aug,fri,173,1,0,nonexistent,yes
37855,62,retired,married,professional.course,no,yes,yes,cellular,aug,fri,517,2,1,failure,yes
37856,44,admin.,married,high.school,no,no,no,cellular,aug,fri,283,1,0,nonexistent,no
37857,34,technician,married,university.degree,no,yes,no,cellular,aug,fri,94,3,0,nonexistent,no
37858,28,student,single,professional.course,no,no,no,cellular,aug,fri,36,2,0,nonexistent,no
37859,44,management,married,unknown,no,yes,no,cellular,aug,fri,247,2,0,nonexistent,no
37860,26,student,single,high.school,no,yes,no,cellular,aug,fri,155,2,2,failure,yes
37861,72,unknown,married,unknown,no,yes,yes,cellular,aug,fri,207,8,1,failure,yes
37862,45,technician,married,high.school,no,yes,no,cellular,aug,fri,368,2,0,nonexistent,no
37863,30,student,married,university.degree,no,no,no,cellular,aug,mon,98,2,2,success,yes
37864,51,technician,married,professional.course,no,yes,no,cellular,aug,mon,72,2,1,failure,no
37865,40,technician,married,high.school,no,yes,no,cellular,aug,mon,69,2,2,failure,no
37866,26,self-employed,single,university.degree,no,yes,no,cellular,aug,mon,102,2,1,failure,no
37867,40,technician,married,high.school,no,no,no,cellular,aug,mon,115,3,0,nonexistent,no
37868,73,retired,married,university.degree,no,no,no,telephone,aug,mon,245,4,0,nonexistent,no
37869,36,admin.,married,high.school,no,no,no,cellular,aug,mon,54,5,0,nonexistent,no
37870,73,retired,married,basic.4y,no,unknown,unknown,cellular,aug,mon,160,3,1,failure,yes
37871,38,technician,married,professional.course,no,unknown,unknown,telephone,aug,mon,473,2,1,success,yes
37872,36,technician,single,professional.course,no,yes,no,cellular,aug,mon,62,1,1,failure,no
37873,73,retired,divorced,high.school,no,yes,no,cellular,aug,mon,114,1,0,nonexistent,no
37874,40,technician,married,high.school,no,yes,no,cellular,aug,mon,83,1,0,nonexistent,no
37875,30,student,married,university.degree,no,yes,no,cellular,aug,mon,186,3,1,success,yes
37876,29,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,121,12,0,nonexistent,no
37877,53,admin.,married,university.degree,no,yes,no,cellular,aug,mon,81,1,2,failure,no
37878,53,admin.,married,university.degree,no,yes,no,cellular,aug,mon,267,1,1,failure,yes
37879,38,admin.,married,high.school,no,yes,no,cellular,aug,mon,106,1,1,failure,no
37880,38,admin.,married,high.school,no,yes,no,cellular,aug,mon,470,1,2,failure,yes
37881,33,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,98,3,0,nonexistent,no
37882,31,management,married,university.degree,no,yes,yes,cellular,aug,mon,271,2,0,nonexistent,yes
37883,59,self-employed,married,university.degree,no,yes,no,telephone,aug,mon,139,1,0,nonexistent,no
37884,63,retired,married,university.degree,no,yes,no,cellular,aug,mon,79,1,2,failure,no
37885,34,admin.,married,university.degree,no,yes,no,cellular,aug,mon,89,1,0,nonexistent,no
37886,31,management,married,university.degree,no,yes,no,cellular,aug,mon,197,2,0,nonexistent,no
37887,53,admin.,married,university.degree,unknown,yes,no,cellular,sep,tue,81,5,0,nonexistent,no
37888,32,admin.,single,university.degree,no,yes,yes,cellular,sep,tue,69,2,0,nonexistent,no
37889,52,admin.,married,unknown,no,no,no,telephone,sep,tue,97,5,0,nonexistent,no
37890,39,entrepreneur,married,basic.6y,no,yes,no,cellular,sep,tue,265,2,1,success,yes
37891,32,admin.,single,university.degree,no,yes,no,cellular,sep,tue,157,2,0,nonexistent,no
37892,36,admin.,married,university.degree,no,yes,yes,cellular,sep,tue,28,2,0,nonexistent,no
37893,52,admin.,married,unknown,no,no,no,telephone,sep,tue,513,13,2,failure,no
37894,35,entrepreneur,married,high.school,no,no,no,cellular,sep,tue,91,2,0,nonexistent,no
37895,48,technician,married,basic.9y,no,no,no,cellular,sep,tue,99,3,1,failure,no
37896,27,management,single,university.degree,no,yes,no,cellular,sep,tue,137,2,2,success,no
37897,38,admin.,single,university.degree,no,yes,yes,cellular,sep,tue,115,1,0,nonexistent,no
37898,38,admin.,single,university.degree,no,yes,no,telephone,sep,tue,490,1,0,nonexistent,no
37899,28,management,single,university.degree,no,yes,no,cellular,sep,tue,76,1,0,nonexistent,no
37900,28,management,single,university.degree,no,yes,no,cellular,sep,tue,368,1,0,nonexistent,no
37901,51,blue-collar,married,professional.course,no,yes,no,cellular,sep,tue,86,1,0,nonexistent,no
37902,52,technician,married,professional.course,no,yes,yes,cellular,sep,tue,77,1,0,nonexistent,no
37903,33,admin.,married,high.school,no,yes,no,cellular,sep,tue,212,1,0,nonexistent,yes
37904,54,admin.,married,unknown,no,yes,no,cellular,sep,tue,82,1,0,nonexistent,yes
37905,79,retired,married,basic.9y,no,no,no,cellular,sep,tue,181,1,1,failure,yes
37906,39,entrepreneur,married,basic.6y,no,yes,no,cellular,sep,tue,531,2,0,nonexistent,yes
37907,39,entrepreneur,married,basic.6y,no,no,no,cellular,sep,tue,106,4,2,failure,no
37908,45,admin.,married,university.degree,no,unknown,unknown,cellular,sep,tue,55,6,1,failure,no
37909,19,student,single,basic.9y,no,yes,no,cellular,sep,wed,207,2,1,failure,no
37910,37,admin.,married,university.degree,no,yes,no,cellular,sep,wed,140,2,0,nonexistent,yes
37911,34,technician,married,professional.course,no,yes,no,cellular,sep,wed,233,2,0,nonexistent,yes
37912,60,admin.,married,professional.course,no,yes,yes,telephone,sep,wed,61,3,0,nonexistent,no
37913,40,unemployed,married,university.degree,no,yes,yes,cellular,sep,wed,172,4,0,nonexistent,no
37914,34,technician,married,professional.course,no,yes,yes,cellular,sep,wed,121,3,0,nonexistent,yes
37915,60,unemployed,married,basic.6y,no,yes,no,cellular,sep,thu,95,1,1,success,no
37916,18,student,single,unknown,no,no,no,cellular,sep,thu,385,1,1,success,yes
37917,18,student,single,unknown,no,yes,no,cellular,sep,thu,114,1,0,nonexistent,no
37918,25,admin.,single,university.degree,no,yes,no,cellular,sep,thu,420,1,1,success,no
37919,26,admin.,single,university.degree,no,yes,no,telephone,sep,thu,471,1,1,success,yes
37920,72,retired,married,unknown,no,no,no,cellular,sep,thu,60,1,0,nonexistent,no
37921,60,management,married,university.degree,no,yes,yes,telephone,sep,thu,225,1,0,nonexistent,no
37922,32,admin.,married,university.degree,no,no,no,cellular,sep,thu,444,1,1,failure,yes
37923,46,technician,married,professional.course,no,yes,yes,cellular,sep,thu,144,2,1,failure,no
37924,60,retired,married,professional.course,no,yes,no,cellular,sep,thu,104,1,1,failure,no
37925,60,retired,married,professional.course,no,yes,no,cellular,sep,thu,365,1,1,success,yes
37926,44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,331,1,0,nonexistent,yes
37927,44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,259,1,1,success,no
37928,63,unknown,married,unknown,no,yes,no,cellular,sep,thu,268,1,1,failure,no
37929,40,unknown,single,unknown,no,no,no,cellular,sep,thu,224,1,1,failure,yes
37930,43,technician,married,high.school,no,yes,no,cellular,sep,thu,531,1,0,nonexistent,no
37931,43,technician,married,high.school,no,yes,yes,cellular,sep,thu,167,1,2,success,no
37932,26,student,single,unknown,no,no,no,cellular,sep,thu,81,1,1,failure,no
37933,26,student,single,unknown,no,yes,yes,cellular,sep,thu,733,1,1,success,yes
37934,18,student,single,unknown,no,unknown,unknown,cellular,sep,thu,72,2,0,nonexistent,no
37935,71,retired,married,basic.4y,no,yes,no,telephone,sep,thu,2055,1,0,nonexistent,no
37936,35,services,divorced,high.school,no,yes,no,cellular,sep,fri,56,2,0,nonexistent,no
37937,35,admin.,married,university.degree,no,yes,yes,cellular,sep,fri,73,2,0,nonexistent,no
37938,61,retired,married,basic.9y,no,yes,yes,cellular,sep,fri,104,2,0,nonexistent,no
37939,59,management,married,university.degree,no,yes,no,cellular,sep,fri,328,2,1,success,yes
37940,38,technician,married,professional.course,no,yes,no,cellular,sep,fri,166,1,0,nonexistent,no
37941,51,technician,married,professional.course,no,no,yes,cellular,sep,fri,520,1,0,nonexistent,yes
37942,53,technician,married,professional.course,no,yes,yes,cellular,sep,fri,730,1,1,failure,yes
37943,26,management,single,university.degree,no,no,no,cellular,sep,fri,351,2,0,nonexistent,no
37944,41,management,married,basic.6y,no,no,no,cellular,sep,fri,181,1,0,nonexistent,no
37945,53,technician,married,professional.course,no,yes,no,telephone,sep,fri,384,1,0,nonexistent,no
37946,83,retired,married,unknown,no,yes,no,cellular,sep,fri,369,1,0,nonexistent,no
37947,45,admin.,single,high.school,no,no,no,cellular,sep,fri,204,1,0,nonexistent,no
37948,40,admin.,divorced,high.school,no,yes,no,telephone,sep,fri,101,1,0,nonexistent,no
37949,32,admin.,married,university.degree,no,yes,no,cellular,sep,fri,205,2,0,nonexistent,no
37950,50,admin.,married,high.school,no,yes,yes,cellular,sep,fri,128,1,0,nonexistent,no
37951,76,management,married,unknown,no,no,no,cellular,sep,fri,113,1,0,nonexistent,no
37952,76,management,married,unknown,no,no,no,cellular,sep,fri,879,1,0,nonexistent,yes
37953,39,blue-collar,married,basic.9y,no,yes,no,cellular,sep,fri,293,1,1,success,yes
37954,72,retired,married,basic.4y,no,no,no,cellular,sep,fri,230,1,2,success,yes
37955,18,student,single,unknown,no,yes,no,cellular,sep,fri,563,1,0,nonexistent,yes
37956,31,admin.,single,university.degree,no,no,no,cellular,sep,fri,123,3,0,nonexistent,no
37957,28,student,single,high.school,no,no,no,cellular,sep,fri,555,2,0,nonexistent,yes
37958,71,retired,married,professional.course,no,no,no,cellular,sep,fri,313,1,0,nonexistent,no
37959,63,management,married,unknown,no,yes,no,cellular,sep,fri,156,2,2,failure,no
37960,50,admin.,married,high.school,no,yes,no,cellular,sep,fri,434,2,0,nonexistent,yes
37961,39,technician,married,basic.9y,no,no,no,cellular,sep,fri,171,2,1,failure,no
37962,46,admin.,married,high.school,no,yes,yes,cellular,sep,fri,154,3,0,nonexistent,no
37963,55,admin.,single,university.degree,no,yes,no,cellular,sep,fri,93,2,0,nonexistent,no
37964,47,admin.,married,university.degree,no,no,no,cellular,sep,fri,639,3,1,failure,no
37965,31,admin.,single,university.degree,no,yes,no,cellular,sep,fri,112,7,0,nonexistent,no
37966,54,admin.,married,university.degree,no,no,yes,cellular,sep,fri,172,1,0,nonexistent,no
37967,28,admin.,married,university.degree,no,yes,yes,cellular,sep,mon,589,3,1,failure,no
37968,45,housemaid,single,basic.4y,no,no,no,telephone,sep,mon,569,4,0,nonexistent,yes
37969,59,admin.,married,unknown,no,yes,yes,cellular,sep,mon,281,3,1,success,yes
37970,61,retired,married,university.degree,no,no,no,cellular,sep,mon,350,1,2,success,yes
37971,59,admin.,married,unknown,no,no,yes,cellular,sep,mon,295,4,1,failure,yes
37972,45,housemaid,single,basic.4y,no,yes,no,cellular,sep,mon,219,1,0,nonexistent,yes
37973,41,admin.,married,university.degree,no,yes,no,cellular,sep,mon,182,1,0,nonexistent,no
37974,30,management,married,university.degree,no,yes,no,telephone,sep,mon,221,1,1,failure,no
37975,48,technician,married,professional.course,no,yes,no,cellular,sep,mon,669,1,0,nonexistent,no
37976,41,admin.,married,university.degree,no,no,no,cellular,sep,mon,133,3,0,nonexistent,no
37977,54,technician,married,professional.course,no,no,no,cellular,sep,mon,99,1,0,nonexistent,no
37978,54,technician,married,professional.course,no,yes,no,telephone,sep,mon,289,1,0,nonexistent,no
37979,25,blue-collar,single,basic.9y,no,no,no,cellular,sep,mon,92,1,2,failure,no
37980,28,technician,married,high.school,no,yes,no,cellular,sep,mon,89,1,1,success,no
37981,41,admin.,married,university.degree,no,yes,no,cellular,sep,mon,97,1,0,nonexistent,no
37982,52,technician,married,professional.course,no,yes,yes,cellular,sep,mon,211,1,1,failure,yes
37983,45,admin.,married,university.degree,no,no,no,cellular,sep,mon,394,1,0,nonexistent,no
37984,45,admin.,married,university.degree,no,no,no,cellular,sep,mon,587,1,0,nonexistent,yes
37985,61,retired,married,university.degree,no,no,no,telephone,sep,mon,147,1,0,nonexistent,no
37986,25,self-employed,single,university.degree,no,yes,no,cellular,sep,mon,510,1,0,nonexistent,no
37987,45,admin.,married,university.degree,no,no,no,cellular,sep,mon,351,1,2,success,yes
37988,28,services,single,university.degree,no,yes,no,cellular,sep,mon,274,1,0,nonexistent,no
37989,41,admin.,married,university.degree,no,no,no,cellular,sep,mon,800,2,1,failure,yes
37990,46,blue-collar,married,professional.course,no,no,no,cellular,sep,mon,98,2,0,nonexistent,no
37991,39,admin.,married,university.degree,no,no,no,cellular,sep,mon,57,2,0,nonexistent,no
37992,30,admin.,single,university.degree,no,no,no,cellular,sep,mon,199,6,0,nonexistent,yes
37993,68,retired,married,basic.4y,no,no,no,telephone,sep,tue,201,1,1,failure,no
37994,30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,145,1,0,nonexistent,yes
37995,43,technician,married,professional.course,no,no,no,cellular,sep,tue,293,1,0,nonexistent,yes
37996,49,admin.,married,high.school,no,no,no,cellular,sep,tue,495,1,1,success,yes
37997,71,retired,married,basic.4y,no,yes,no,cellular,sep,tue,206,1,0,nonexistent,yes
37998,66,management,divorced,university.degree,no,no,no,cellular,sep,tue,679,1,1,success,yes
37999,76,retired,divorced,basic.4y,no,no,no,cellular,sep,tue,221,1,0,nonexistent,no
38000,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,261,1,1,success,yes
38001,30,self-employed,single,university.degree,no,no,no,cellular,sep,tue,169,1,0,nonexistent,yes
38002,29,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,445,2,0,nonexistent,yes
38003,63,retired,married,unknown,no,yes,yes,cellular,sep,tue,167,1,1,failure,no
38004,43,technician,married,high.school,no,yes,no,cellular,sep,tue,260,1,1,success,yes
38005,75,retired,married,unknown,no,no,no,cellular,sep,tue,191,1,1,failure,yes
38006,24,student,single,basic.9y,no,unknown,unknown,cellular,sep,tue,137,1,0,nonexistent,yes
38007,71,retired,married,basic.4y,no,no,no,cellular,sep,tue,76,1,0,nonexistent,no
38008,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,108,2,1,success,yes
38009,18,student,single,unknown,no,no,no,telephone,sep,tue,401,2,0,nonexistent,no
38010,30,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,191,1,0,nonexistent,no
38011,35,services,married,high.school,no,no,no,cellular,sep,tue,421,2,1,success,no
38012,34,technician,married,professional.course,no,yes,yes,telephone,sep,tue,376,2,0,nonexistent,yes
38013,53,technician,married,unknown,no,no,no,cellular,sep,wed,121,2,0,nonexistent,no
38014,30,admin.,married,university.degree,no,yes,yes,cellular,sep,wed,475,5,0,nonexistent,yes
38015,69,retired,married,basic.9y,no,yes,no,cellular,sep,wed,71,1,1,success,no
38016,58,retired,married,basic.4y,no,no,no,cellular,sep,wed,394,1,0,nonexistent,yes
38017,58,retired,married,basic.4y,no,no,no,telephone,sep,wed,180,1,0,nonexistent,no
38018,36,services,married,high.school,no,yes,yes,cellular,sep,wed,569,3,0,nonexistent,yes
38019,78,unknown,married,unknown,no,yes,no,cellular,sep,wed,95,1,0,nonexistent,no
38020,78,unknown,married,unknown,no,yes,no,cellular,sep,wed,234,1,1,failure,yes
38021,46,admin.,married,high.school,no,yes,no,cellular,sep,wed,408,1,0,nonexistent,yes
